index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,arrival_delay_bucket
1352,orbitz,CO-89-IAH-EWR,6:00aDec 1,6:02aDec 1,10:20aDec 1,10:27aDec 1,on_time
1353,orbitz,CO-1088-CLE-IAH,8:40aDec 1,8:40aDec 1,10:54aDec 1,10:56aDec 1,on_time
1354,orbitz,AA-1664-MIA-ATL,10:15aDec 1,10:10aDec 1,12:10 PM,11:56aDec 1,early
1355,orbitz,AA-1279-DFW-PHX,01:00 PM,01:48 PM,02:35 PM,03:30 PM,late
1356,orbitz,UA-854-SFO-IAH,7:53aDec 1,7:49aDec 1,01:39 PM,01:30 PM,early
1357,orbitz,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:03 PM,03:03 PM,on_time
1358,orbitz,AA-4344-ORD-DTW,11:45aDec 1,11:47aDec 1,02:00 PM,02:10 PM,on_time
1359,orbitz,UA-257-JFK-SFO,02:46 PM,02:42 PM,06:15 PM,05:42 PM,early
1360,orbitz,UA-2945-PHL-CLT,12:00 PM,11:51aDec 1,01:45 PM,01:15 PM,early
1361,orbitz,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM,early
1362,orbitz,CO-47-IAH-LAX,07:10 PM,08:25 PM,10:48 PM,10:48 PM,late
1363,orbitz,AA-2050-ORD-MIA,10:40aDec 1,10:46aDec 1,02:45 PM,02:46 PM,on_time
1364,orbitz,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM,late
1365,orbitz,AA-4330-CVG-ORD,03:35 PM,03:27 PM,04:00 PM,03:33 PM,early
1366,orbitz,AA-1434-DFW-MCO,7:15aDec 1,7:08aDec 1,10:35aDec 1,10:36aDec 1,on_time
1367,orbitz,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM,on_time
1368,orbitz,AA-4307-ORD-DTW,06:45 PM,06:40 PM,09:10 PM,08:53 PM,early
1369,orbitz,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21aDec 2,12:21aDec 2,on_time
1370,orbitz,UA-843-LAX-ORD,02:22 PM,02:37 PM,07:53 PM,07:58 PM,on_time
1371,orbitz,CO-1193-EWR-MCO,9:15aDec 1,9:14aDec 1,12:18 PM,12:09 PM,early
1372,orbitz,AA-3842-MSP-ORD,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1,late
1373,orbitz,AA-643-MIA-ORD,7:10aDec 1,7:10aDec 1,9:35aDec 1,9:31aDec 1,on_time
1374,orbitz,AA-1007-MIA-PHX,04:55 PM,04:56 PM,08:05 PM,07:55 PM,early
1375,orbitz,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM,on_time
1376,orbitz,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM,on_time
1377,orbitz,AA-1221-MCO-ORD,08:00 PM,08:01 PM,09:45 PM,09:53 PM,on_time
1378,orbitz,CO-16-LAX-EWR,10:25aDec 1,10:20aDec 1,06:44 PM,06:34 PM,early
1379,orbitz,UA-2515-DFW-CLT,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1,late
1380,orbitz,AA-400-DFW-JFK,10:40aDec 1,10:47aDec 1,02:59 PM,03:04 PM,on_time
1381,orbitz,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM,early
1382,orbitz,AA-3756-ORD-SLC,12:15 PM,12:10 PM,02:45 PM,02:50 PM,on_time
1383,orbitz,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM,on_time
1384,orbitz,AA-1522-SFO-ORD,11:55 PM,11:55 PM,5:50aDec 2,5:50aDec 2,on_time
1385,orbitz,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29aDec 2,12:29aDec 2,on_time
1386,orbitz,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15aDec 2,12:15aDec 2,on_time
1387,orbitz,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM,on_time
1388,orbitz,AA-1165-JFK-MIA,6:59aDec 1,6:56aDec 1,10:34aDec 1,10:04aDec 1,early
1389,orbitz,AA-431-MIA-SFO,8:35aDec 1,8:31aDec 1,11:50aDec 1,11:44aDec 1,early
1390,orbitz,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM,on_time
1391,orbitz,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM,on_time
1392,orbitz,UA-6273-YYC-SFO,7:35aDec 1,7:27aDec 1,9:43aDec 1,8:45aDec 1,early
1393,orbitz,UA-828-SFO-ORD,11:08 PM,11:08 PM,5:11aDec 2,5:11aDec 2,on_time
1394,orbitz,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
1395,orbitz,UA-858-PVG-SFO,01:45 PM,01:32 PM,8:27aDec 1,8:02aDec 1,early
1396,orbitz,UA-2704-DTW-PHX,11:15aDec 1,11:15aDec 1,01:40 PM,02:00 PM,late
1397,orbitz,AA-3063-SLC-LAX,08:20 PM,08:30 PM,09:18 PM,09:18 PM,on_time
1398,orbitz,UA-2708-EWR-CLT,02:55 PM,02:52 PM,04:53 PM,04:44 PM,early
1399,orbitz,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1400,orbitz,UA-1500-IAH-GUA,8:55aDec 1,9:16aDec 1,12:05 PM,12:05 PM,on_time
1401,orbitz,AA-3804-PHL-ORD,02:35 PM,02:32 PM,04:05 PM,03:43 PM,early
1402,orbitz,AA-1917-JFK-MCO,02:55 PM,03:00 PM,05:55 PM,05:43 PM,early
1403,orbitz,AA-2268-PHX-ORD,7:15aDec 1,7:10aDec 1,11:35aDec 1,11:06aDec 1,early
1404,orbitz,AA-4277-CVG-JFK,12:10 PM,12:01 PM,02:15 PM,01:43 PM,early
1405,orbitz,AA-2957-DFW-CVG,7:55aDec 1,7:51aDec 1,11:05aDec 1,11:01aDec 1,on_time
1406,orbitz,UA-37-EDI-EWR,9:05aDec 1,8:52aDec 1,11:53aDec 1,12:09 PM,late
1407,orbitz,AA-789-ORD-DEN,01:05 PM,01:06 PM,02:35 PM,03:13 PM,late
1408,orbitz,AA-415-BOS-ORD,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1,early
1409,orbitz,AA-85-JFK-SFO,03:05 PM,03:09 PM,06:30 PM,06:43 PM,on_time
1410,orbitz,AA-3979-CVG-ORD,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1,on_time
1411,orbitz,AA-1544-SAN-ORD,11:25aDec 1,11:20aDec 1,05:25 PM,04:56 PM,early
1412,orbitz,AA-3786-IAH-ORD,04:00 PM,03:52 PM,06:40 PM,06:15 PM,early
1413,orbitz,AA-271-MIA-LAX,11:35aDec 1,11:33aDec 1,02:25 PM,02:27 PM,on_time
1414,orbitz,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1,on_time
1415,orbitz,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM,late
1416,orbitz,UA-3099-PHX-PHL,11:55aDec 1,11:43aDec 1,06:17 PM,05:38 PM,early
1417,orbitz,AA-4198-ORD-CLE,10:40aDec 1,10:35aDec 1,12:55 PM,12:50 PM,early
1418,orbitz,AA-404-MIA-MCO,6:45aDec 1,6:41aDec 1,7:45aDec 1,7:40aDec 1,early
1419,orbitz,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM,early
1420,orbitz,AA-3809-PHX-LAX,6:00aDec 1,5:56aDec 1,6:40aDec 1,6:19aDec 1,early
1421,orbitz,AA-59-JFK-SFO,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1,late
1422,orbitz,AA-222-LAX-BOS,7:10aDec 1,7:05aDec 1,03:30 PM,03:14 PM,early
1423,phl,AA-446-DFW-PHL,empty,empty,03:50 PM,03:50 PM,late
1424,phl,UA-3373-IAD-PHL,empty,empty,09:24 AM,09:24 AM,early
1425,phl,AA-3804-PHL-ORD,02:35 PM,02:35 PM,04:05 PM,04:05 PM,early
1426,phl,UA-664-ORD-PHL,empty,empty,04:31 PM,04:31 PM,early
1427,CO,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM,on_time
1428,CO,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM,early
1429,CO,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM,on_time
1430,CO,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM,on_time
1431,CO,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1432,CO,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM,early
1433,CO,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM,on_time
1434,CO,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM,late
1435,CO,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM,late
1436,CO,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1437,CO,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM,early
1438,CO,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM,early
1439,CO,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM,on_time
1440,CO,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM,on_time
1441,CO,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM,late
1442,CO,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
1443,CO,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM,early
1444,CO,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM,early
1445,CO,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM,on_time
1446,ifly,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM,late
1447,ifly,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM,early
1448,ifly,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM,on_time
1449,ifly,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM,early
1450,ifly,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM,on_time
1451,ifly,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM,on_time
1452,ifly,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM,on_time
1453,ifly,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM,early
1454,ifly,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM,late
1455,ifly,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM,on_time
1456,ifly,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM,early
1457,ifly,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM,on_time
1458,ifly,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM,early
1459,ifly,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM,late
1460,ifly,UA-233-LAX-JFK,04:25 PM,04:28 PM,12:29 AM,12:01 AM,on_time
1461,ifly,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM,on_time
1462,ifly,AA-3823-LAX-DEN,09:00 PM,09:06 PM,12:15 AM,11:49 PM,on_time
1463,ifly,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM,early
1464,ifly,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM,early
1465,ifly,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM,on_time
1466,ifly,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM,early
1467,ifly,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM,early
1468,ifly,UA-2314-ATL-PHL,02:55 PM,02:46 PM,05:00 PM,04:47 PM,early
1469,ifly,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM,early
1470,ifly,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM,on_time
1471,ifly,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM,early
1472,ifly,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM,on_time
1473,ifly,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM,early
1474,ifly,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:19 PM,on_time
1475,ifly,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM,early
1476,ifly,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM,late
1477,ifly,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1478,ifly,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM,late
1479,ifly,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM,on_time
1480,ifly,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1481,ifly,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM,late
1482,sfo,UA-397-JFK-SFO,empty,empty,11:55 AM,empty,on_time
1483,sfo,AA-85-JFK-SFO,empty,empty,06:30 PM,empty,on_time
1484,sfo,AA-431-MIA-SFO,empty,empty,11:50 AM,empty,early
1485,sfo,AA-59-JFK-SFO,empty,empty,10:45 AM,empty,late
1486,sfo,UA-257-JFK-SFO,empty,empty,06:15 PM,empty,early
1487,sfo,UA-414-LAX-SFO,empty,empty,07:23 AM,empty,early
1488,flytecomm,AA-3859-IAH-ORD,empty,07:16 AM,empty,09:22 AM,early
1489,flytecomm,CO-1586-IAH-MCO,07:00 PM,empty,10:15 PM,empty,on_time
1490,flytecomm,AA-518-MIA-JFK,empty,06:54 AM,empty,09:14 AM,on_time
1491,flytecomm,UA-397-JFK-SFO,empty,08:48 AM,empty,11:30 AM,on_time
1492,flytecomm,UA-3925-IAD-ORF,empty,09:00 AM,empty,09:29 AM,early
1493,flytecomm,AA-1733-ORD-PHX,empty,07:59 PM,empty,10:31 PM,on_time
1494,flytecomm,UA-2830-MCO-CLT,empty,03:50 PM,empty,05:14 PM,on_time
1495,flytecomm,CO-58-DEN-IAH,11:25 AM,empty,02:50 PM,empty,late
1496,flytecomm,AA-1544-SAN-ORD,empty,11:41 AM,empty,04:54 PM,early
1497,flytecomm,UA-5487-SFO-MRY,empty,10:53 AM,empty,11:11 AM,on_time
1498,flytecomm,AA-204-LAX-MCO,empty,11:29 PM,empty,06:35 AM,on_time
1499,flytecomm,UA-414-LAX-SFO,empty,06:10 AM,empty,07:04 AM,early
1500,flytecomm,CO-1614-LAX-IAH,12:30 AM,empty,05:35 AM,empty,early
1501,flytecomm,UA-2726-FLL-PHL,empty,04:10 PM,empty,06:25 PM,early
1502,flytecomm,CO-52-IAH-LAX,07:35 AM,empty,09:21 AM,empty,early
1503,flytecomm,CO-1090-BOS-IAH,09:45 AM,empty,01:16 PM,empty,on_time
1504,flytecomm,AA-616-DFW-DTW,empty,10:11 AM,empty,01:11 PM,late
1505,flytecomm,UA-3515-IAD-MSP,empty,08:26 AM,empty,09:56 AM,early
1506,flytecomm,AA-3468-CVG-MIA,empty,07:25 AM,empty,09:29 AM,early
1507,flytecomm,AA-484-DFW-MIA,empty,04:29 PM,empty,07:37 PM,early
1508,flytecomm,AA-1886-BOS-MIA,empty,10:54 AM,empty,01:36 PM,early
1509,flytecomm,CO-62-IAH-EWR,02:30 PM,empty,07:03 PM,empty,on_time
1510,flytecomm,CO-1561-PHX-IAH,08:05 AM,empty,11:35 AM,empty,on_time
1511,flytecomm,UA-2314-ATL-PHL,empty,03:04 PM,empty,04:43 PM,early
1512,flytecomm,AA-446-DFW-PHL,empty,12:13 PM,empty,04:08 PM,late
1513,flytecomm,CO-1023-IAH-DEN,11:40 AM,empty,01:17 PM,empty,on_time
1514,flytecomm,AA-466-IAH-MIA,empty,06:09 AM,empty,08:50 AM,early
1515,flytecomm,UA-3050-PHX-CLT,empty,11:45 AM,empty,05:00 PM,on_time
1516,flytecomm,CO-89-IAH-EWR,06:00 AM,empty,10:20 AM,empty,on_time
1517,flytecomm,CO-1088-CLE-IAH,08:40 AM,empty,10:54 AM,empty,on_time
1518,flytecomm,AA-1664-MIA-ATL,empty,10:19 AM,empty,11:50 AM,early
1519,flytecomm,AA-1279-DFW-PHX,empty,02:03 PM,empty,03:13 PM,late
1520,flytecomm,UA-854-SFO-IAH,empty,08:07 AM,empty,01:23 PM,early
1521,flytecomm,UA-382-IAD-LAX,12:56 PM,12:56 PM,03:09 PM,03:09 PM,on_time
1522,flytecomm,AA-4344-ORD-DTW,12:14 PM,12:14 PM,01:55 PM,01:55 PM,on_time
1523,flytecomm,UA-257-JFK-SFO,02:43 PM,02:43 PM,05:22 PM,05:22 PM,early
1524,flytecomm,UA-2945-PHL-CLT,12:07 PM,12:07 PM,01:11 PM,01:11 PM,early
1525,flytecomm,CO-63-EWR-IAH,05:25 PM,05:25 PM,08:22 PM,08:22 PM,early
1526,flytecomm,CO-47-IAH-LAX,07:10 PM,07:10 PM,08:56 PM,08:56 PM,late
1527,flytecomm,AA-2050-ORD-MIA,11:06 AM,11:06 AM,02:39 PM,02:39 PM,on_time
1528,flytecomm,UA-248-PHX-ORD,01:43 PM,01:43 PM,05:24 PM,05:24 PM,late
1529,flytecomm,AA-4330-CVG-ORD,03:35 PM,03:35 PM,04:00 PM,04:00 PM,early
1530,flytecomm,AA-1434-DFW-MCO,07:22 AM,07:22 AM,10:34 AM,10:34 AM,on_time
1531,flytecomm,AA-1640-MIA-MCO,06:47 PM,06:47 PM,07:25 PM,07:25 PM,on_time
1532,flytecomm,AA-4307-ORD-DTW,06:56 PM,06:56 PM,08:38 PM,08:38 PM,early
1533,flytecomm,AA-3-JFK-LAX,12:12 PM,12:12 PM,03:04 PM,03:04 PM,on_time
1534,flytecomm,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1535,flytecomm,UA-843-LAX-ORD,02:04 PM,02:04 PM,07:20 PM,07:20 PM,on_time
1536,flytecomm,CO-1193-EWR-MCO,09:15 AM,09:15 AM,12:18 PM,12:18 PM,early
1537,flytecomm,AA-3842-MSP-ORD,06:57 AM,06:57 AM,07:49 AM,07:49 AM,late
1538,flytecomm,AA-643-MIA-ORD,07:31 AM,07:31 AM,09:26 AM,09:26 AM,on_time
1539,flytecomm,AA-1007-MIA-PHX,05:09 PM,05:09 PM,07:43 PM,07:43 PM,early
1540,flytecomm,AA-2525-DFW-MIA,07:39 AM,07:39 AM,10:43 AM,10:43 AM,on_time
1541,flytecomm,UA-2906-PHL-MCO,04:44 PM,04:44 PM,06:28 PM,06:28 PM,on_time
1542,flytecomm,UA-938-DEN-ORD,04:37 PM,04:37 PM,07:23 PM,07:23 PM,on_time
1543,flytecomm,AA-1221-MCO-ORD,08:23 PM,08:23 PM,09:47 PM,09:47 PM,on_time
1544,flytecomm,CO-16-LAX-EWR,10:25 AM,10:25 AM,06:44 PM,06:44 PM,early
1545,flytecomm,UA-2515-DFW-CLT,07:30 AM,07:30 AM,10:43 AM,10:43 AM,late
1546,flytecomm,AA-400-DFW-JFK,11:02 AM,11:02 AM,02:58 PM,02:58 PM,on_time
1547,flytecomm,UA-664-ORD-PHL,01:48 PM,01:48 PM,04:20 PM,04:20 PM,early
1548,flytecomm,AA-3756-ORD-SLC,12:42 PM,12:42 PM,02:50 PM,02:50 PM,on_time
1549,flytecomm,UA-37-EWR-MCO,01:29 PM,01:29 PM,04:17 PM,04:17 PM,on_time
1550,flytecomm,AA-1522-SFO-ORD,12:11 AM,12:11 AM,05:52 AM,05:52 AM,on_time
1551,flytecomm,UA-233-LAX-JFK,04:28 PM,04:28 PM,12:01 AM,12:01 AM,on_time
1552,flytecomm,AA-3823-LAX-DEN,09:06 PM,09:06 PM,11:49 PM,11:49 PM,on_time
1553,flytecomm,AA-2312-DFW-DTW,08:29 PM,08:29 PM,11:35 PM,11:35 PM,on_time
1554,flytecomm,AA-1165-JFK-MIA,07:23 AM,07:23 AM,09:45 AM,09:45 AM,early
1555,flytecomm,AA-431-MIA-SFO,08:52 AM,08:52 AM,11:33 AM,11:33 AM,early
1556,flytecomm,UA-3373-IAD-PHL,08:37 AM,08:37 AM,09:13 AM,09:13 AM,early
1557,flytecomm,AA-649-ORD-SNA,01:41 PM,01:41 PM,03:29 PM,03:29 PM,on_time
1558,flytecomm,CO-1250-MIA-IAH,02:53 PM,02:53 PM,04:48 PM,04:48 PM,on_time
1559,flytecomm,UA-6273-YYC-SFO,07:41 AM,07:41 AM,08:33 AM,08:33 AM,early
1560,flytecomm,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1561,flytecomm,CO-4888-IAH-DAL,05:38 PM,05:38 PM,06:19 PM,06:19 PM,on_time
1562,flytecomm,UA-858-PVG-SFO,01:50 PM,01:50 PM,07:50 AM,07:50 AM,early
1563,flytecomm,UA-2704-DTW-PHX,11:47 AM,11:47 AM,01:52 PM,01:52 PM,late
1564,flytecomm,AA-3063-SLC-LAX,08:40 PM,08:40 PM,09:12 PM,09:12 PM,on_time
1565,flytecomm,UA-2708-EWR-CLT,03:04 PM,03:04 PM,04:22 PM,04:22 PM,early
1566,flytecomm,UA-62-IAH-EWR,02:30 PM,02:30 PM,07:03 PM,07:03 PM,on_time
1567,flytecomm,UA-1500-IAH-GUA,08:55 AM,08:55 AM,11:45 AM,11:45 AM,on_time
1568,flytecomm,AA-3804-PHL-ORD,02:44 PM,02:44 PM,03:36 PM,03:36 PM,early
1569,flytecomm,AA-1917-JFK-MCO,03:28 PM,03:28 PM,05:39 PM,05:39 PM,early
1570,flytecomm,AA-2268-PHX-ORD,07:22 AM,07:22 AM,11:04 AM,11:04 AM,early
1571,flytecomm,AA-4277-CVG-JFK,12:11 PM,12:11 PM,01:42 PM,01:42 PM,early
1572,flytecomm,AA-2957-DFW-CVG,08:04 AM,08:04 AM,10:58 AM,10:58 AM,on_time
1573,flytecomm,UA-37-EDI-EWR,09:05 AM,09:05 AM,11:53 AM,11:53 AM,late
1574,flytecomm,AA-789-ORD-DEN,01:20 PM,01:20 PM,02:49 PM,02:49 PM,late
1575,flytecomm,AA-415-BOS-ORD,08:55 AM,08:55 AM,10:12 AM,10:12 AM,early
1576,flytecomm,AA-85-JFK-SFO,03:38 PM,03:38 PM,06:30 PM,06:30 PM,on_time
1577,flytecomm,AA-3979-CVG-ORD,08:04 AM,08:04 AM,07:59 AM,07:59 AM,on_time
1578,flytecomm,AA-3786-IAH-ORD,04:12 PM,04:12 PM,06:11 PM,06:11 PM,early
1579,flytecomm,AA-271-MIA-LAX,11:52 AM,11:52 AM,02:21 PM,02:21 PM,on_time
1580,flytecomm,CO-50-CLE-EWR,02:55 PM,02:55 PM,04:49 PM,04:49 PM,late
1581,flytecomm,UA-3099-PHX-PHL,11:55 AM,11:55 AM,05:34 PM,05:34 PM,early
1582,flytecomm,AA-4198-ORD-CLE,10:55 AM,10:55 AM,12:37 PM,12:37 PM,early
1583,flytecomm,AA-404-MIA-MCO,06:58 AM,06:58 AM,07:37 AM,07:37 AM,early
1584,flytecomm,CO-45-EWR-MIA,04:00 PM,04:00 PM,07:05 PM,07:05 PM,early
1585,flytecomm,AA-3809-PHX-LAX,06:11 AM,06:11 AM,06:15 AM,06:15 AM,early
1586,flytecomm,AA-59-JFK-SFO,07:40 AM,07:40 AM,10:52 AM,10:52 AM,late
1587,flytecomm,AA-222-LAX-BOS,07:32 AM,07:32 AM,03:12 PM,03:12 PM,early
1588,mytripandmore,AA-1733-ORD-PHX,07:45 PM,07:45 PM,10:30 PM,10:30 PM,on_time
1589,mytripandmore,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:02 PM,on_time
1590,mytripandmore,UA-3925-IAD-ORF,08:41 AM,08:41 AM,09:54 AM,09:54 AM,early
1591,mytripandmore,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM,on_time
1592,mytripandmore,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:05 PM,on_time
1593,mytripandmore,UA-5487-SFO-MRY,10:39 AM,10:39 AM,11:19 AM,11:19 AM,on_time
1594,mytripandmore,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM,on_time
1595,mytripandmore,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM,early
1596,mytripandmore,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM,early
1597,mytripandmore,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM,on_time
1598,mytripandmore,AA-3468-CVG-MIA,07:00 AM,07:04 AM,09:55 AM,09:45 AM,early
1599,mytripandmore,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1600,mytripandmore,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM,on_time
1601,mytripandmore,AA-466-IAH-MIA,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1,early
1602,mytripandmore,UA-3050-PHX-CLT,11:05aDec 1,11:30aDec 1,04:57 PM,05:05 PM,on_time
1603,mytripandmore,AA-1664-MIA-ATL,10:15 AM,10:10 AM,12:10 PM,11:56 AM,early
1604,mytripandmore,AA-3979-CVG-ORD,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1,on_time
1605,mytripandmore,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:03 PM,03:03 PM,on_time
1606,mytripandmore,AA-616-DFW-DTW,09:05 AM,09:59 AM,12:35 PM,01:27 PM,late
1607,mytripandmore,AA-4344-ORD-DTW,11:45aDec 1,11:47aDec 1,02:00 PM,02:10 PM,on_time
1608,mytripandmore,UA-2945-PHL-CLT,12:00 PM,11:51aDec 1,01:45 PM,01:15 PM,early
1609,mytripandmore,CO-47-IAH-LAX,07:10 PM,08:25 PM,10:48 PM,10:48 PM,late
1610,mytripandmore,AA-271-MIA-LAX,11:35 AM,11:33 AM,02:25 PM,02:27 PM,on_time
1611,mytripandmore,AA-3842-MSP-ORD,6:00aDec 1,5:59aDec 1,7:30aDec 1,7:51aDec 1,late
1612,mytripandmore,AA-643-MIA-ORD,7:10aDec 1,7:10aDec 1,9:35aDec 1,9:31aDec 1,on_time
1613,mytripandmore,AA-1007-MIA-PHX,04:55 PM,04:56 PM,08:05 PM,07:55 PM,early
1614,mytripandmore,AA-2525-DFW-MIA,7:25aDec 1,7:22aDec 1,11:10aDec 1,11:06aDec 1,on_time
1615,mytripandmore,AA-1221-MCO-ORD,08:00 PM,08:01 PM,09:45 PM,09:53 PM,on_time
1616,mytripandmore,UA-2515-DFW-CLT,7:05aDec 1,7:07aDec 1,10:31aDec 1,10:47aDec 1,late
